phi,psi,end_state,energy,caspt2_energy,caspt2_root,ms_caspt2_energy,ms_caspt2_root,ms_caspt2_highest_occupation,ms_caspt2_occupation_weight,ms_caspt2_occupation_coeff,config,coeff,weight,dipole moment,start_state,caspt2_energy_difference_ev,ms_caspt2_energy_difference_ev,dx_debyes,dy_debyes,dz_debyes,totald_debyes,transition,energy_difference_eV
15,285,3,-453.725111,-455.1628497794,3,-455.16315621,3.0,22u222d0,0.729702,0.854226,22u222d0,0.88586,0.78474,3.1671,1,5.653660027344903,5.694652945642437,0.0823710684295067,0.0711791679374568,0.2217817811902729,0.2470599629945915,n_to_pi_*_L,6.026808083399536
15,285,4,-453.641853,-455.1314166899,4,-455.12812616,5.0,222u22d0,0.508707,-0.713237,222u22d0,0.70079,0.49111,4.0161,1,6.508998398965544,6.647869648212136,-2.4917299367654837,0.4671588360579074,-3.010843397991135,3.936004762921394,pi_nb_to_pi_*_L,8.292374824599555
15,285,5,-453.627887,-455.1300092711,5,-455.13623814,4.0,22222u0d,0.635265,-0.797035,22222u0d,-0.78271,0.61264,3.5772,1,6.547296234899851,6.427131315641036,2.863661146354357,-0.2900415878776788,-0.7240403679191574,2.967981426131512,pi_nb_to_pi_*_R,8.672409237000616
15,300,1,-453.94346,-455.3707497212,1,-455.37287258,1.0,22222200,0.93214,0.965474,22222200,0.96179,0.92504,4.8049,1,0.0,0.0,,,,,GROUND,0.0
15,300,2,-453.741884,-455.1697312226,2,-455.17043598,2.0,2222u2d0,0.855097,0.924714,2222u2d0,0.95031,0.90308,3.9942,1,5.469994772805004,5.508583297239963,0.3059986605872067,-0.047200352008865,-0.0221764054938798,0.3104107727420601,n_to_pi_*_R,5.485165166399692
15,300,3,-453.718151,-455.1598220395,3,-455.16006701,3.0,22u2220d,0.83925,0.916106,22u2220d,0.93259,0.86972,3.4182,1,5.739637517811751,5.790737487498013,-0.0691340081228905,-0.0542173498434386,-0.2013261950510349,0.2196617146517018,n_to_pi_*_L,6.130973322601045
15,300,4,-453.644674,-455.1365547961,4,-455.12706873,5.0,222u220d,0.493204,0.702285,222u220d,-0.66558,0.443,3.0743,1,6.372771784867269,6.688666883888881,-2.4001346427554795,0.0734026999207027,-2.20616830598593,3.260860756984263,pi_nb_to_pi_*_L,8.130385360400188
15,300,5,-453.623857,-455.117646308,5,-455.14171011,4.0,22222ud0,0.536267,-0.732302,22222ud0,-0.67873,0.46067,3.0863,1,6.887298217950331,6.290254436156868,2.144337506608109,-0.1920038781973079,-0.8654016967589769,2.3203381064210484,pi_nb_to_pi_*_R,8.696845074200795
15,315,1,-453.941734,-455.3714039692,1,-455.37343957,1.0,22222200,0.933706,0.966285,22222200,0.96186,0.92518,5.1143,1,0.0,0.0,,,,,GROUND,0.0
15,315,2,-453.734194,-455.1636702408,2,-455.16409386,2.0,2222u2d0,0.87325,0.934478,2222u2d0,0.9536,0.90935,4.1526,1,5.652725576983785,5.696589853094991,-0.2128165406042861,0.0494934933003944,0.1147991409458745,0.2468184122239844,n_to_pi_*_R,5.6474539559998505
15,315,3,-453.712931,-455.1570700895,3,-455.15719284,3.0,22u2220d,0.871412,0.933494,22u2220d,0.94154,0.88649,3.7614,1,5.832324934068769,5.884376268722627,0.0241027867919157,-0.0017371456274653,0.1977487228559229,0.1992197765442641,n_to_pi_*_L,6.226049954199205
15,315,4,-453.643781,-455.1369350834,4,-455.12541826,5.0,222u220d,0.51813,-0.719813,222u220d,0.63594,0.40442,2.4291,1,6.380226639058849,6.749007074934349,-1.1593701786222603,-0.3801908726769956,0.1600184462811597,1.2305649983733886,pi_nb_to_pi_*_L,8.107718264200185
15,315,6,-453.617271,-455.1293844347,6,-455.14275814,4.0,22222ud0,0.522395,0.722769,22222ud0,0.80857,0.65379,4.436,1,6.585690361093367,6.277164664302114,-4.952217427107479,-0.5454298218860559,-2.0592221188646254,5.390950449351389,pi_nb_to_pi_*_R,8.829092478199462
15,330,1,-453.94094,-455.3716295976,1,-455.37370619,1.0,22222200,0.935572,0.96725,22222200,0.96191,0.92528,5.287,1,0.0,0.0,,,,,GROUND,0.0
15,330,2,-453.726671,-455.1565016523,2,-455.15701385,2.0,22u222d0,0.68166,-0.825627,22u222d0,-0.95423,0.91056,4.1964,1,5.853932570737118,5.896501940676237,0.1059811407120491,-0.0098776244357691,-0.1522018878858119,0.1857282539851978,n_to_pi_*_R,5.830559466600044
15,330,3,-453.710396,-455.1556970685,3,-455.15540639,3.0,222u220d,0.67476,-0.821438,222u220d,-0.94483,0.8927,4.0052,1,5.875826422352557,5.940243177720304,-0.0326985174962384,-0.0375356588792647,0.2016772177829287,0.2077301586454394,n_to_pi_*_L,6.273425001600244
15,330,4,-453.6405,-455.1342029945,4,-455.12123316,5.0,2222u20d,0.480663,0.693299,2222u20d,-0.66886,0.44738,1.9687,1,6.460710267595469,6.870144608542894,-1.671091618884958,-0.5805376026798422,-0.3182528160709202,1.7974581935464191,pi_nb_to_pi_*_L,8.175393016001017
15,330,6,-453.612525,-455.1238492688,6,-455.13925148,4.0,22222ud0,0.471505,-0.686662,22222ud0,-0.8208,0.67371,4.4093,1,6.742449639109608,6.379840895694619,-5.054203163759099,-0.7046388490707982,-1.964054971839291,5.467997590581921,pi_nb_to_pi_*_R,8.936631931000186
15,345,1,-453.939157,-455.3713236152,1,-455.37432958,1.0,22222200,0.936796,0.967882,22222200,0.96191,0.92527,5.526,1,0.0,0.0,,,,,GROUND,0.0
15,345,2,-453.723004,-455.1542487342,2,-455.15382256,3.0,222u22d0,0.558695,-0.747459,222u22d0,-0.95114,0.90466,4.4127,1,5.906911416844229,6.000304724028372,-0.0986803599385954,-0.0147631501616445,0.1324782374649262,0.1658500752307755,n_to_pi_*_R,5.8818257442005395
15,345,3,-453.707846,-455.1550943552,3,-455.15597441,2.0,22u2220d,0.565255,-0.751835,22u2220d,-0.94769,0.89811,4.1877,1,5.88390088556493,5.941749872937872,-0.0882478177991948,-0.0787752236590622,0.1946710724960351,0.2277938534423162,n_to_pi_*_L,6.29429614540014
15,345,4,-453.637179,-455.1275824547,4,-455.12405954,5.0,2222u20d,0.660468,-0.812692,2222u20d,0.62598,0.39186,1.8847,1,6.632538214829916,6.810198166455329,-2.1417368117400675,-0.4474830730755154,-0.3995671739660851,2.2241698690577856,pi_nb_to_pi_*_L,8.217244149200534
15,345,6,-453.610194,-455.1204422759,6,-455.13666564,4.0,22222ud0,0.60829,0.77993,22222ud0,0.74621,0.55682,0.80037,1,6.826832476228244,6.467168536916121,-4.247771949087065,-0.9624715165101054,-1.1377252272172746,4.501592681265504,pi_nb_to_pi_*_R,8.951543778201206
30,0,1,-453.942519,-455.3735425493,1,-455.37666525,1.0,22222200,0.937583,0.968289,22222200,0.96197,0.92539,5.5419,1,0.0,0.0,,,,,GROUND,0.0
30,0,2,-453.724966,-455.1547695855,2,-455.15478437,3.0,2222u2d0,0.9174,0.95781,2222u2d0,0.95951,0.92067,4.2865,1,5.953118627147496,6.037689378030854,0.1053905504046195,-0.0649432470212679,0.1039687530498963,0.1616610497743077,n_to_pi_*_R,5.919921704200257
30,0,3,-453.7144,-455.1617480465,3,-455.16188749,2.0,22u2220d,0.8741,-0.934933,22u2220d,-0.93936,0.88239,4.2029,1,5.7632249334916335,5.844403538462563,0.1279030267679232,0.115863052793705,-0.1600175292790045,0.235348764537839,n_to_pi_*_L,6.207437356599794
30,0,4,-453.640284,-455.1252290502,4,-455.1277321,5.0,222u220d,0.560115,-0.748409,222u220d,-0.66985,0.44871,3.3124,1,6.756957949409547,6.773819517909204,-0.7689402067829695,0.960409143589118,-0.252521031068277,1.255954472672929,pi_nb_to_pi_*_L,8.224237478999893
30,0,7,-453.612243,-455.1217096223,7,-455.1361498,4.0,22222ud0,0.567649,0.753425,22222ud0,0.75802,0.5746,1.9822,1,6.8527265097680585,6.544762116129329,4.14031772294742,1.4110100519499005,-0.3700411456427148,4.389773418120451,pi_nb_to_pi_*_R,8.987272346400713
30,270,1,-453.951436,-455.3749458621,1,-455.37668463,1.0,22222200,0.928049,-0.963353,22222200,-0.96015,0.92189,3.8724,1,0.0,0.0,,,,,GROUND,0.0
30,270,2,-453.751538,-455.1762591146,2,-455.17708542,2.0,2222u20d,0.824395,0.907962,2222u20d,0.9381,0.88003,3.373,1,5.406544560921646,5.431373942993291,0.3552146008702371,-0.0531917215648001,0.0727162315481273,0.3664620338741816,n_to_pi_*_R,5.439504437200512
30,270,3,-453.731826,-455.1684021173,3,-455.16876912,3.0,222u22d0,0.844721,0.919087,222u22d0,0.93597,0.87603,2.9638,1,5.620344457250751,5.657672108814564,0.0991913682851449,0.0208863241378959,0.2076719429872718,0.2310904629742589,n_to_pi_*_L,5.9758955539996945
30,270,4,-453.647574,-455.1339879825,4,-455.13331285,5.0,22u222d0,0.552655,-0.743408,22u222d0,0.71325,0.50872,4.1196,1,6.556801244947145,6.622486854292494,-1.91428235177504,1.3715558995160833,-2.8381190527022087,3.687894021186613,pi_nb_to_pi_*_L,8.268510426799482
30,270,5,-453.632511,-455.1323628476,5,-455.13818597,4.0,22222u0d,0.623034,-0.789325,22222u0d,-0.7646,0.58462,3.0699,1,6.601023440764892,6.4898824367241295,2.8121658584441467,-0.1789013490707982,-0.3223386376113212,2.836227176609329,pi_nb_to_pi_*_R,8.678395744999424
30,285,1,-453.948156,-455.374302336,1,-455.37622372,1.0,22222200,0.93111,0.964941,22222200,0.96147,0.92443,4.2402,1,0.0,0.0,,,,,GROUND,0.0
30,285,2,-453.747891,-455.1750052823,2,-455.17569956,2.0,22222u0d,0.847483,0.920588,22222u0d,0.94645,0.89577,3.7422,1,5.423151847053161,5.456543127423627,-0.3325429933715587,0.0282248561465576,0.0074520558588507,0.333821835224269,n_to_pi_*_R,5.449491021000046
30,285,3,-453.725309,-455.1653791199,3,-455.16572561,3.0,22u222d0,0.842122,-0.917672,22u222d0,-0.93505,0.87432,3.2313,1,5.685093202583651,5.727948270454087,-0.0904946479403033,-0.0230891657771135,-0.1840048043491521,0.2063496037676385,n_to_pi_*_L,6.063978855800043
30,285,4,-453.651936,-455.1401095073,4,-455.13311038,5.0,222u22d0,0.391983,-0.626085,222u22d0,-0.62637,0.39234,3.3951,1,6.372714738888035,6.61545434007544,-2.2320884901996667,0.8431893070635599,-2.299991671241511,3.3140834299133832,pi_nb_to_pi_*_L,8.060560908000143
30,285,5,-453.629459,-455.1252003531,5,-455.14453423,4.0,2222u20d,0.484595,-0.696128,2222u20d,-0.69536,0.48352,2.7027,1,6.778413697485473,6.3045953881862165,2.1709406566426743,0.0122339022660729,-0.5021665955024196,2.228296277093245,pi_nb_to_pi_*_R,8.67219154579962
30,300,1,-453.945858,-455.3742710996,1,-455.37625453,1.0,22222200,0.932377,0.965597,22222200,0.9617,0.92487,4.6735,1,0.0,0.0,,,,,GROUND,0.0
30,300,2,-453.741008,-455.1697636459,2,-455.17018561,2.0,2222u2d0,0.872132,0.93388,2222u2d0,0.95275,0.90773,3.9781,1,5.5649341256118845,5.60742380968819,0.2493131915639868,0.000155397877018,-0.1157872181387499,0.2748886533691188,n_to_pi_*_R,5.574255289999045
30,300,3,-453.71974,-455.1623780343,3,-455.1624843,3.0,222u220d,0.868515,0.931942,222u220d,0.94095,0.88539,3.6123,1,5.7659069571041295,5.816987236621075,0.0426308242853076,-0.0212021499481517,0.1632580669757228,0.1700591509597007,n_to_pi_*_L,6.152987345199603
30,300,4,-453.652658,-455.1416626769,4,-455.13158323,5.0,22u2220d,0.444457,0.666676,22u2220d,-0.58802,0.34576,2.9532,1,6.329600833457917,6.657848612819814,-0.1257022149871904,-0.4460496955186857,0.4793570818592168,0.6667417729047213,pi_nb_to_pi_*_L,7.978382480000354
30,300,6,-453.621483,-455.1333944282,6,-455.14761858,4.0,22222ud0,0.501275,0.708008,22222ud0,0.78846,0.62168,3.4361,1,6.554591456133251,6.221504289828771,4.751511401529015,-0.1715253713248749,2.299990916392176,5.2816890834044985,pi_nb_to_pi_*_R,8.82669787499932
30,315,1,-453.944546,-455.3744897402,1,-455.37656131,1.0,22222200,0.934461,0.966675,22222200,0.96195,0.92534,5.0037,1,0.0,0.0,,,,,GROUND,0.0
30,315,2,-453.733913,-455.1634273356,2,-455.16369907,2.0,2222u2d0,0.878625,-0.93735,2222u2d0,-0.95586,0.91367,4.1212,1,5.743303516532435,5.7922795575358,-0.1512399483042576,-0.0154500814068155,0.1638199704668374,0.2234931982229271,n_to_pi_*_R,5.731618816200812
30,315,3,-453.715859,-455.1608927853,3,-455.16089293,3.0,222u220d,0.884339,-0.940393,222u220d,-0.9497,0.90193,3.9796,1,5.812272178565035,5.868638555532299,-0.0389818998820706,-0.0733351142186165,0.1554911819873124,0.1762814091029238,n_to_pi_*_L,6.222893431799441
30,315,4,-453.6505,-455.1401316229,4,,,,,,22u2220d,-0.59651,0.35583,2.6032,1,6.377212473096187,,0.9013801899068764,0.4460511060957261,0.1998059836423895,1.0253634815582937,pi_nb_to_pi_*_L,8.001403324399464
30,315,6,-453.617351,-455.129354826,6,-455.14597781,4.0,22222ud0,0.410892,-0.641008,22222ud0,0.81603,0.6659,4.3684,1,6.670464204261333,6.274499851900624,4.997348318490505,0.0025976475133178,2.379668926131512,5.535008692204466,pi_nb_to_pi_*_R,8.903434023000475
30,330,1,-453.937688,-455.3711049723,1,-455.37290497,1.0,22222200,0.93572,-0.967326,22222200,-0.9624,0.92621,5.5614,1,0.0,0.0,,,,,GROUND,0.0
30,330,2,-453.721919,-455.1550145985,2,-455.15508962,3.0,2222u2d0,0.74076,0.860674,2222u2d0,0.95352,0.9092,4.4284,1,5.880121597621325,5.9270606149890925,0.1271526577304705,-0.0089562690618518,-0.1602233848257492,0.2047426339921109,n_to_pi_*_R,5.8713765665990785
30,330,3,-453.708178,-455.1573312601,3,-455.15785592,2.0,22u2220d,0.750781,0.866476,22u2220d,0.94975,0.90203,4.2493,1,5.817081992157777,5.851785719170127,0.1367479677524297,0.1282868343601317,-0.1504604537737383,0.2404077093753812,n_to_pi_*_L,6.24528841400013
30,330,6,-453.607981,-455.1214971896,6,-455.13617999,4.0,22222ud0,0.395986,-0.629274,22222ud0,-0.84335,0.71124,4.9955,1,6.792177218161912,6.441618120770984,5.206980551827905,0.5363260644138099,1.6897308237769917,5.500498378471799,pi_nb_to_pi_*_R,8.971789059799589
30,345,1,-453.940451,-455.3728169259,1,-455.37600353,1.0,22222200,0.937078,0.968028,22222200,0.96318,0.92772,5.5667,1,0.0,0.0,,,,,GROUND,0.0
30,345,2,-453.721138,-455.1532770838,2,-455.1535386,3.0,2222u2d0,0.897977,0.947616,2222u2d0,0.95827,0.91827,4.3983,1,5.973986459320076,6.053582196202028,0.1071147548900004,-0.0775470886198202,0.1247199165853361,0.1817750787889878,n_to_pi_*_R,5.96781376819999
30,345,3,-453.710558,-455.1585458567,3,-455.15859901,2.0,22u2220d,0.895462,-0.946288,22u2220d,-0.94842,0.89951,4.2602,1,5.830615772428362,5.915881355528064,0.0906632060509942,0.1203281929872717,-0.1444018955105526,0.208687801431418,n_to_pi_*_L,6.255710380200113
30,345,6,-453.610687,-455.1112613634,6,-455.12838908,5.0,222u220d,0.544856,-0.738144,222u220d,-0.60549,0.36661,2.671,1,7.1172930334126905,6.737935844730397,4.487061984059209,-0.1139472779675491,0.6550239416859827,4.536051756740271,pi_nb_to_pi_*_L,8.973340109600313
30,345,7,-453.607189,-455.1155324393,7,-455.13664926,4.0,22222ud0,0.538923,-0.734114,22222ud0,-0.6812,0.46404,2.1748,1,7.001071078666845,6.513164782677413,3.122702538530357,1.4274426162010494,0.5444450103696474,3.476389481924281,pi_nb_to_pi_*_R,9.068525586799746
45,0,1,-453.947853,-455.3767543437,1,-455.37914331,1.0,22222200,0.937159,0.96807,22222200,0.96216,0.92575,5.4869,1,0.0,0.0,,,,,GROUND,0.0
45,0,2,-453.7349,-455.1631340694,2,-455.16376368,3.0,222u22d0,0.848541,-0.921163,222u22d0,-0.95492,0.91188,4.1446,1,5.812906732087364,5.860781263782802,0.1810958483286568,-0.0560280692123134,-0.0315388518665365,0.1921706272111748,n_to_pi_*_R,5.794749264200742
45,0,3,-453.721878,-455.1680003623,3,-455.16815031,2.0,22u2220d,0.870263,-0.932879,22u2220d,-0.94094,0.88537,4.2152,1,5.680488089467407,5.741414920200827,0.1332105765320645,0.152323543166199,-0.1546449064190151,0.2546813036273433,n_to_pi_*_L,6.149096115000146
45,0,4,-453.650071,-455.1344888109,4,-455.1418989,4.0,2222u20d,0.426265,0.652889,2222u20d,0.61245,0.3751,4.118,1,6.592384319233663,6.455752538274452,-2.3420701120328578,0.4367161715668334,-0.0763444685047375,2.3836614488024077,pi_nb_to_pi_*_L,8.10306511479956
45,0,5,-453.631284,-455.1031443772,5,-455.1418989,4.0,2222u20d,0.426265,0.652889,2222u20d,0.57636,0.33219,6.6679,1,7.445310242417436,6.455752538274452,-1.9341453301004432,0.824996543450856,-0.5829482254686674,2.182055472530601,pi_nb_to_pi_*_L,8.61428568660042
45,0,6,-453.618118,-455.126031465,6,-455.12587472,5.0,22222ud0,0.494355,0.703104,22222ud0,0.84471,0.71353,5.1365,1,6.822520541457265,6.891792909926128,-4.315726205725673,-1.526491729697857,1.2667866343377658,4.74978083953479,pi_nb_to_pi_*_R,8.972550979000758
45,15,1,-453.949769,-455.376014813,1,-455.37818629,1.0,22222200,0.934301,0.966593,22222200,0.961,0.92352,5.5301,1,0.0,0.0,,,,,GROUND,0.0
45,15,2,-453.740532,-455.166108036,2,-455.16686875,3.0,22u222d0,0.839411,-0.916194,22u222d0,-0.95146,0.90527,3.9855,1,5.711857271656654,5.750246107955506,-0.2014045384998576,0.0072015734415029,0.1136316261538774,0.2313607511386279,n_to_pi_*_R,5.693631701800819
45,15,3,-453.727818,-455.1695553907,3,-455.16977399,2.0,2222u20d,0.814111,0.902281,2222u20d,0.92375,0.85332,4.1213,1,5.618049923973834,5.671190460219009,0.0925905717538937,0.1202919597108698,-0.1910804214448375,0.2440387204668375,n_to_pi_*_L,6.039597441399729
45,15,4,-453.647495,-455.1330383463,4,-455.13659532,4.0,222u220d,0.442016,0.664843,222u220d,0.66633,0.444,4.4574,1,6.611729825959995,6.5740285210565705,3.623292998454719,0.8829721468220081,-1.2711278796104268,3.940007370582734,pi_nb_to_pi_*_L,8.225298723600307
45,15,5,-453.625267,-455.1136494305,5,-455.13659532,4.0,222u220d,0.442016,0.664843,222u220d,-0.58235,0.33913,4.4737,1,7.139329369359935,6.5740285210565705,-2.457231360050425,1.106149503375219,-0.3436361499125697,2.7165489915009555,pi_nb_to_pi_*_L,8.830153722799876
45,15,6,-453.618868,-455.1190808562,6,-455.13002407,5.0,22222ud0,0.524604,-0.724295,22222ud0,-0.7506,0.5634,4.5337,1,6.99153267206668,6.752841433307546,1.4357856837867513,2.0583237312431377,-1.7486154487414096,3.058730633158473,pi_nb_to_pi_*_R,9.004279471399538
45,30,1,-453.954213,-455.3767365047,1,-455.3794138,1.0,22222200,0.92473,-0.961629,22222200,-0.95612,0.91416,6.2214,1,0.0,0.0,,,,,GROUND,0.0
45,30,2,-453.741531,-455.1630641615,2,-455.16298049,3.0,22222ud0,0.904507,-0.951056,22222ud0,-0.94982,0.90216,4.0698,1,5.814323599751388,5.889453371734368,0.2150046859115123,0.0109499335885079,0.0013125455120775,0.2152873398804441,n_to_pi_*_R,5.787374974799252
45,30,3,-453.740897,-455.1718834626,3,-455.17209976,2.0,22u2220d,0.694227,-0.833203,22u2220d,-0.83102,0.69059,4.4152,1,5.574338069798729,5.641305268056773,-0.02027750411736,0.0156385830435931,-0.1500322770525802,0.1522019270261478,n_to_pi_*_L,5.8046270023990045
45,30,4,-453.641838,-455.1264231542,4,-455.12824251,5.0,222u220d,0.550085,-0.741677,222u220d,-0.64655,0.41803,6.2434,1,6.811376705795529,6.834722440706056,-0.4037248027733723,-2.0731040345044938,1.854561234293034,2.8107207921597337,pi_nb_to_pi_*_L,8.500161074999307
45,30,5,-453.625188,-455.1196386089,5,-455.13457641,4.0,2222u2d0,0.834966,0.913765,2222u2d0,0.65336,0.42687,6.9316,1,6.995993681771379,6.662368154245633,-3.0995078992314267,0.9916356670123216,-0.0933985985726485,3.2556126479199707,pi_nb_to_pi_*_R,8.95323088500004
45,30,6,-453.619686,-455.1095510699,6,-455.13457641,4.0,2222u2d0,0.834966,0.913765,2222u2d0,-0.62773,0.39404,7.0859,1,7.270489740515512,6.662368154245633,2.193950950042699,1.5110930904599245,-1.6004301599162294,3.107764426009516,pi_nb_to_pi_*_R,9.102948007799457
45,45,1,-453.956835,-455.3765178361,1,-455.37973375,1.0,22222200,0.913457,0.955749,22222200,0.9497,0.90193,6.3239,1,0.0,0.0,,,,,GROUND,0.0
45,45,2,-453.74644,-455.165758311,2,-455.16583443,3.0,2222u20d,0.885668,-0.941099,2222u20d,-0.94211,0.88758,4.0539,1,5.735061741306197,5.820499956247889,-0.2415977733215404,-0.0219038213421577,0.0654818424423569,0.2512710351348054,n_to_pi_*_R,5.725142503000148
45,45,3,-453.746073,-455.1712995817,3,-455.1714456,2.0,22222ud0,0.883486,-0.939939,22222ud0,-0.93335,0.87113,4.3041,1,5.5842760077800175,5.66781216490965,-0.0438972690720182,-0.0341786517425074,0.1208626164043756,0.1330523298666178,n_to_pi_*_L,5.735129086799684
45,45,4,-453.638536,-455.124133608,4,-455.12596747,5.0,222u22d0,0.780481,-0.883448,222u22d0,-0.7979,0.63664,6.6763,1,6.867728184519529,6.905335751592985,-0.0177990094190964,2.358362459843032,-2.4098926639827583,3.3719093875808226,pi_nb_to_pi_*_L,8.661361408600667
45,45,5,-453.625744,-455.1262862134,5,-455.13262265,4.0,22u2220d,0.800157,0.894515,22u2220d,0.7553,0.57048,7.426,1,6.809152777937992,6.724238986541104,3.255262951892969,-0.9422739137286,-0.3511927686958643,3.4070446758976867,pi_nb_to_pi_*_R,9.009449637400406
45,60,1,-453.956539,-455.3737199842,1,-455.37728874,1.0,22222200,0.904848,-0.951235,22222200,-0.94348,0.89016,6.2807,1,0.0,0.0,,,,,GROUND,0.0
45,60,2,-453.749505,-455.1666012972,2,-455.1666584,3.0,2222u20d,0.885719,0.941126,2222u20d,0.94384,0.89084,4.0168,1,5.635989439433091,5.731546433875076,-0.2309329858993128,-0.0150069825850921,0.1330066162417144,0.2669194878207475,n_to_pi_*_R,5.633684987600585
45,60,3,-453.748487,-455.1690204951,3,-455.16909566,2.0,22222ud0,0.840827,-0.916966,22222ud0,-0.91627,0.83955,4.1712,1,5.570159677695577,5.665225177112025,0.0955443564210483,0.0474089677117644,-0.1251635832215038,0.1644453003639543,n_to_pi_*_L,5.661386192800252
45,60,4,-453.635334,-455.1211844681,4,-455.12300456,5.0,222u22d0,0.772089,-0.878686,222u22d0,-0.82202,0.67572,7.1974,1,6.871844942803831,6.919428535650815,0.6064497631247204,-2.285826407527144,2.815531317351877,3.6769552885201904,pi_nb_to_pi_*_L,8.740437737000555
45,60,5,-453.624151,-455.1268764317,5,-455.12945749,4.0,22u2220d,0.757625,0.870417,22u2220d,0.82668,0.6834,7.9462,1,6.716958644499168,6.743835276249733,-3.1423043237363264,0.9560688996990768,0.627331310235452,3.3439032064576475,pi_nb_to_pi_*_R,9.044742823201013
45,270,1,-453.954613,-455.3796959508,1,-455.38152651,1.0,22222200,0.930071,-0.964402,22222200,-0.96075,0.92304,3.5116,1,0.0,0.0,,,,,GROUND,0.0
45,270,2,-453.753397,-455.1794469688,2,-455.18007648,2.0,2222u20d,0.843942,-0.918663,2222u20d,-0.9434,0.89,3.3546,1,5.449055148794939,5.481737346341715,-0.3441814866211216,0.037302673742426,-0.0129732923630596,0.3464400263307715,n_to_pi_*_R,5.475369062399675
45,270,3,-453.733601,-455.1724977912,3,-455.17287809,3.0,22u222d0,0.859915,0.927316,22u222d0,0.93902,0.88175,3.0638,1,5.638152000139751,5.677615615988854,-0.1350184234069375,0.0007988704632792,-0.1740925724858688,0.2203153117502338,n_to_pi_*_L,6.014045936799275
45,270,4,-453.656999,-455.1427302891,4,-455.13987029,5.0,222u22d0,0.360696,0.60058,222u22d0,0.63795,0.40698,3.7702,1,6.448167406784087,6.575804064909048,1.958950604387784,-1.598447137672319,2.0777951181326504,3.2725759424179577,pi_nb_to_pi_*_L,8.098493599600273
45,270,5,-453.634941,-455.1310973486,5,-455.14623575,4.0,22222u0d,0.461741,0.679515,22222u0d,0.69457,0.48243,2.9614,1,6.764716003904826,6.402590986663947,2.3051673961001997,-0.061851547568216,-0.1542777324529299,2.311152085620756,pi_nb_to_pi_*_R,8.698722660799147
45,270,7,-453.608231,-455.0820386669,7,-455.13987029,5.0,222u22d0,0.360696,0.60058,222u22d0,-0.57094,0.32598,8.1387,1,8.099671415115917,6.575804064909048,-1.710467732097109,1.1098587745516653,-0.1861734534484161,2.047473300699443,pi_nb_to_pi_*_L,9.42553915480015
45,285,1,-453.952264,-455.3791304421,1,-455.38108559,1.0,22222200,0.930366,0.964555,22222200,0.96087,0.92328,4.0305,1,0.0,0.0,,,,,GROUND,0.0
45,285,2,-453.749103,-455.1766325022,2,-455.17694521,2.0,2222u2d0,0.872193,-0.933913,2222u2d0,-0.94889,0.9004,3.6603,1,5.510252441795216,5.554945536332342,-0.3051212054206824,-0.0264485624822089,0.0710651198609247,0.3144021745760644,n_to_pi_*_R,5.528295235400621
45,285,3,-453.728823,-455.1699288141,3,-455.17009523,3.0,222u220d,0.870661,-0.933092,222u220d,-0.9426,0.8885,3.4348,1,5.692669180159653,5.7413430821035245,-0.0981880766845594,0.0238398576715058,-0.1487965886909845,0.1798601180309869,n_to_pi_*_L,6.080142427400998
45,285,4,-453.659778,-455.1462740011,4,-455.13914445,5.0,22u2220d,0.35013,-0.591718,22u2220d,-0.5787,0.3349,3.3896,1,6.336349758628054,6.583557136995849,-0.7095876946850475,0.7578946286242935,-0.8057365626652028,1.3142033213370743,pi_nb_to_pi_*_L,7.958953540399911
45,285,6,-453.626588,-455.1333631894,6,-455.15116099,4.0,22222ud0,0.465237,0.682083,22222ud0,-0.75442,0.56915,1.2453,1,6.687671020121708,6.256570260440107,-4.1912047090398925,0.9330433542759546,-2.2325791397259165,4.83954299845472,pi_nb_to_pi_*_R,8.862099906399653
45,285,7,-453.609569,-455.0863346451,7,-455.13914445,5.0,22u2220d,0.35013,-0.591718,22u2220d,-0.61383,0.37679,7.3149,1,7.967383550485708,6.583557136995849,-1.818194974787524,1.123541239681184,-0.0994139886035541,2.1396403968931725,pi_nb_to_pi_*_L,9.325210722999783
45,300,1,-453.951546,-455.3794348227,1,-455.38120683,1.0,22222200,0.931199,-0.964987,22222200,-0.96165,0.92478,4.5523,1,0.0,0.0,,,,,GROUND,0.0
45,300,2,-453.745303,-455.1731576086,2,-455.1732661,2.0,2222u2d0,0.905181,-0.95141,2222u2d0,-0.95497,0.91198,3.9134,1,5.613091783760692,5.658358380322502,-0.190666620409906,-0.0779071179496564,0.1421360055508112,0.2502517198873571,n_to_pi_*_R,5.6121607702007905
45,300,3,-453.725571,-455.1685874757,3,-455.16864583,3.0,222u220d,0.899172,-0.948247,222u220d,-0.95073,0.90389,3.9102,1,5.737451498154968,5.784082395399831,0.0274813437843113,-0.0708581777886218,0.1329045285876947,0.1531003570920255,n_to_pi_*_L,6.149096115000146
45,300,4,-453.660011,-455.1479357486,4,,,,,,22u2220d,0.58649,0.34397,2.8789,1,6.299413904964361,,-0.0626092861717701,-0.4938911517425074,0.0708601617461673,0.5028613669635233,pi_nb_to_pi_*_L,7.933075499000281
